"business_id","is_open","name","review_count","stars"
"h6JacIFzb9jxFpKpgsGuuQ","0","Pittsburgh Grille","12","2.0"
"rJHMVTCjCHXfZ7AboUL5Qg","0","Max & Erma's Restaurants","13","3.0"
"dCBAubKHRb2hVuAoRhEQMQ","1","Liliput Coffee and Cafe","6","4.5"
"hwe7f0QthkND-H4Ekg37qw","1","New Dumpling And Sushi House","67","3.0"
"-3rvpkYkYD_N1IP4hSvD0A","0","Sushi Three","23","3.5"
"dFKc6f1RZ1AetOuXk6kWEw","0","Island Cafe","5","3.0"
"f_3iYyGZCd8BMznQ4O8_2Q","1","My Ngoc Restaurant","11","3.0"
"uE6hI5_i4QVq12xU99xtqA","1","Fazio's Pizza","50","4.0"
"IlkzevKMF1hGYEbrd04J5A","1","Silky's Pub","69","3.5"
"blq-6xx8vKcm1Va4LFSORg","1","Wild Rosemary","49","4.0"
"bywPKk3pvRBxwMWrFVD7Lw","1","Espresso a Mano","6","5.0"
"zXJilaBN28oUdX7Owf0fRA","1","Sakura Teppanyaki & Sushi","98","3.0"
"fjE-jiwnTQysz-rLl6YMQg","1","Amazing Wok","45","4.0"
"x_c-KatYu_utcgl_n0LAbg","1","Teutonia Mannerchor","10","4.5"
"S7ECG2HNltSWFo1FcFTwFQ","1","Outback Steakhouse","34","3.0"
"pHpOuNf02eMyhdCnvMQGhg","1","Bravo Franco Ristorante","54","2.5"
"35JjuQ6nsSNshtt5hyLUCQ","1","Yamato Hibachi & Sushi Bar","74","3.5"
"-Z83meSvAH4vJ6dfO8hjUw","1","Jimmy John's","14","4.0"
"AZ_iSVHQdBiCTnMolLTg3Q","1","China Buffet","6","2.0"
"CS3ykvbERsTrVxL9HPoCOw","1","Chipotle Mexican Grill","18","2.5"
"PJ-l-Le8_I4nPomX18M2AQ","1","Bravo! Cucina Italiana","50","3.5"
"Eg4FCWK8MEbqSGoPbWMuaQ","1","Kimmie's Lounge & Restaurant","6","2.0"
"mEOVr6mU6RSGqYtLzqf6RQ","1","Lesvos Gyros","37","4.0"
"Y-vxPbvPKcaLiYa9ZBXoDg","1","McDonald's","14","2.0"
"FFsG1lhnKz3_xyB2LyCXpg","1","Mugshots Cafe","10","3.0"
"xCmFGgpTkf77fNCrvkDBsA","1","Thai Terrace","16","4.0"
"wdwODzBChLIh_u8V8CPpyA","0","Casa Rasta","108","3.5"
"v84O7YwkMuwIH8xReJ0xYg","1","Papa John's","7","2.5"
"wxcAGtkUYhC95MIOUK7gWQ","0","Wingstop","30","3.5"
"OwGCYIwyIHPMfLVOT_7-1g","1","Sam's Sun Sandwich","33","4.5"
"KcFfciiA1lmui6r_h5OwTg","0","Steve's Deli","3","4.5"
"bjr8Uyi-r6xDeXVAhSX-cA","0","Italian Village Pizza","7","2.5"
"R-GbmmHHfAyPo1qs4jo0TA","1","Il Tetto:  A Rooftop Beer Garden","54","3.0"
"jWlErd3TOkO4C0MgP8eDvw","1","Bella Vista","49","3.0"
"YVlNo_aIX0CNp4R7ZAKbFg","1","Bruegger's Bagels","16","2.5"
"cxVp-a28Cp7lavjaPMvK5w","1","Social House Seven","169","3.5"
"N56-LiN3xp3xEQbl0oRHjg","1","Nana's Place By Gibsons","5","4.0"
"Zd9VJFJjfaadaJmCMFv-RQ","1","Ephesus Mediterranean Kitchen","109","3.5"
"_X8Hh_lBn11s2rhEUyhrUg","1","Monico's Bar & Grill","3","4.5"
"szGbmw_vq3kVU4SfK1x6Sw","1","Ruths Chris Steak House","95","4.0"
"trpUpkB4lxReIhfr60hlww","1","McDonald's","18","1.5"
"Quh8Fjutyw15B6ZGZEf2gA","0","Mexico City","22","3.0"
"S7FgGl3c4hkRFQKMjLt-Og","0","Mamma Lucia's Pizza","9","3.5"
"_P_Hznxd1vF-agFXTS8KGw","1","Mohan's Restaurant","21","3.5"
"5cWPgytHCuPq0poBz7r5sw","1","Jb's Pizza Place","4","3.0"
"Yh-3IjAFCgq1Ubtdo9TDcw","0","Leena's Food","33","4.0"
"nlVjdQq9FzdQ3bfy-8y80g","1","The Dor-Stop Restaurant","345","4.5"
"HDMoo6OIY4qIIKWfvbYK_A","0","Max & Erma's","21","3.0"
"Y9iuqd6YoGmeJYh16BlLXw","0","Sammy's Famous Corned Beef","5","2.5"
"WymLKyWx3t9V3VfI7itMtA","0","Ibiza Tapas & Wine Bar","139","3.0"
"oXFRaSgcT9GwCWfC9lf8dg","1","Pizza Italia","45","4.0"
"Wy22f6GIK_L00NmTv2LpWg","1","Pizza Hut","15","1.5"
"xzR3J-4vpt6K4ZHr8nQLCA","1","Archie's","45","3.5"
"of-a3UqUN5iz-ttBf0knig","1","Police Station Pizza","21","3.5"
"aQKix0iMREiJsFGr7mH1mA","1","Wendy's","3","1.0"
"rLNIlmJ71srkLoMFfGMvyQ","1","Le Petit Chocolat & Cafe","40","4.5"
"bZpVmhdKkNCDpdRO-bFMfw","1","Einstein Bros Bagels","26","4.0"
"hsVjfLehMqpXk7DBmOUJJw","1","Jodi B's Restaurant","16","3.0"
"x4tKwQK09akHC7qONjVKcQ","1","Hambone's Neighborhood Bar and Grill","70","3.5"
"Jl-lJisnmsy8BCV0Pif4xg","1","Christos Mediterranean Grille","89","3.0"
"RBwAfKwvWcZ8NY7zKbzYHg","1","Wendy's","10","2.0"
"_9DqfW3Nv8Brb-1fz5XyOQ","0","Kebab Factory","34","3.5"
"Lb17BCffIA3kLXMjA9UlgQ","0","Poppy's Bistro and Pub","7","2.5"
"MKYcOZSpMwJK7uwacK13EA","1","Smallman Galley","339","4.5"
"ZpymIplQK7xrgb9VTa6O2w","1","Bruegger's Bagels","24","3.5"
"9j3Lcsbng3Zx3f069S3d1A","1","Subway","3","2.5"
"74wRr6PP6lbaL1YzUcYGAA","1","Golden Palace Buffet","37","3.0"
"TpLbrBsHSej6Snb6LXDYxg","0","Aseoma","21","4.0"
"mG5gV8OWUTp21vLQqmoFFQ","1","Uncle Sam's Submarines","84","4.0"
"0Wy4gw8krao9nGq-sHWFSQ","0","Brewstone","39","3.0"
"p4jRa3qzDJtV-hSjcuNUag","0","Pi Coal Fired Pizza","28","3.5"
"UDqYqhDaW96-y7l79VMODw","1","Applebee's","24","3.0"
"F5xKTQB4lFfwtUNDeaqEgQ","1","Hookah Bookah","25","3.5"
"7mU3l5VjH1IxsXcxBxUblg","1","Emilliano's Mexican Restaurant and Bar","223","3.5"
"jALlIr27pjGBK75DHZHMKg","0","Hot Franks","12","4.5"
"1FDhJNAuPXRGbMi9x0muGA","1","Joe's Crab Shack","95","3.0"
"wTjRn-n2wr6aLkNqFIuAGQ","1","Armstrong's","96","4.0"
"mc5Ha4QyQZvU7fzr-ubhhw","1","Station","155","4.0"
"5oA6zlmJ4jQREDH6dNCq6w","1","The Alcove","19","4.5"
"vYRxMRpdUES85ZEpiQwjgg","1","Chopstick House","4","4.5"
"5h7ra0kJKswSZEzbFSIpaw","1","Beehive Coffee","126","4.0"
"ndE42tcNzqjSEW_Ciz2BOw","0","Penn Avenue Fish Company","114","3.5"
"l5Jkkp-5EF07RrxrqiF6bA","1","Jimmy John's","5","3.5"
"v2LLg08clPWKyNQFBVlZXg","0","Toss't","43","3.5"
"1YC7AbQMlNb5mLUlwwaa3w","0","Bites and Brews","85","3.5"
"zAzRDBl14oqhATB5KCMhXg","1","Frankie's Extra Long","20","4.5"
"gaDAgdozCoSRN23WU4PolA","0","Lomito","8","4.5"
"eEeKRTNSHfbpG6E9VDnJDw","1","Milky Way","17","3.5"
"2GtsN4VziQDzDK5YGToSqg","1","Andora","38","3.5"
"_89bhQB_KjkJxTBn1A6iPA","1","Cafe 808","7","4.0"
"hz8mFMIQxQNLKE5rYmg6zQ","1","Pelegrino's Pizza & Pasta","65","4.0"
"KUw3FH6WRpL7AEgQyPySbw","0","Coppertops","7","3.0"
"iofGoeP8tLB7Ny4GNfjxvg","0","The Cozy Cafe","4","4.0"
"7jAkIb39KKKvbAo5dc6ZgA","0","San Lorenzo Ristorante","21","4.0"
"5lMgsMFb1hAmP6YTCzBAcw","1","Jozsa Corner","43","4.0"
"4_43zqNDdn7icwxlgHgL8g","0","Beer Nutz Bottle Shop","14","3.5"
"7ULRdJfVo2-Og5ZoGOECFg","1","Mediterrano","62","3.5"
"aTysOdHgV9ghIR48l0nyOA","0","Andora","8","4.0"
"cF94J7DhVdKWGMkDYmgyxQ","0","Arcade Bakery & Cafe","6","4.5"
"ZWbJlxV7sdxBBgyw_-4vVg","0","Bai Ling Chinese Restaurant","5","5.0"
"gURBE4EKkytlOMuIqJHG8Q","0","Anthony's Pizza","5","4.0"
"5prbSoTRV-rhVzNdcUbNRg","0","New York Italian Heroes & Italian Ice","3","3.5"
"W5LqZikASAOuLFeFveWpPw","1","Subway","20","2.5"
"oeW0vIYd3rUnAPgmD4fEFg","1","Deluca's Diner","490","4.0"
"Z5DCk0Mg4eIUsKO9F8DdVg","0","Krazy Dogz","3","3.0"
"j5TMmDVFNkoq629hS_78Gw","0","PJ's Grille & Bar","6","1.5"
"5S8KaaAIjqo2bJcVlMNW5w","0","Sichuan House Chinese Restaurant","3","3.5"
"RYBGhnFtyZGjlREEfcRFrg","1","Tram's Kitchen","277","4.0"
"W6TH029-LDmCRwuDqV0TYQ","1","Rupe's Roadhouse","15","4.5"
"2706goA6nyUtHbOrPoATCw","1","IHOP","44","2.0"
"88wGoNiuZlUxpyeUhwb5hQ","1","Luke and Mike's Frontporch","38","3.5"
"wDWKQR2psTIj4BZ0mf01Gg","1","Willow Restaurant","117","4.0"
"PSXuK4EBNINy_6X8hcTvlg","0","Gandy Dancer Saloon","14","4.0"
"PaU0Z2Zho5dK6BlSz4XjiA","1","Erin's Fine Foods Deli","24","3.5"
"jY3wLSOmKcQTB3AjMHLpzQ","1","Denise's Diner","3","4.5"
"oPvYovnl06fy5W0e51zjMQ","1","Winghart's Burger & Whiskey Bar","142","3.5"
"B1dCyA21u1mG1bcrq9TTYg","1","Hook Fish & Chicken","7","3.0"
"NcCl0Awt7dF6PZmFHXWGNw","1","McDonald's","7","2.5"
"EWJbWp3oOwDsv4Lo5eZWxw","1","Drew's Family Restaurant","68","4.0"
"4mYS-4UOjTKgsf0tX1_IkQ","1","Banh Mi & Ti","161","4.5"
"r3aaLFas48VMm2FbYgzwqA","0","Pittsburgh Pretzel Sandwich Shop","10","3.0"
"Mrh6EoDcsDWmvWBPmK7ncw","1","Pickles Pizza & Sandwich Emporium","21","3.0"
"0AoLth4u_V4mOx8Az_AIYQ","1","Brighton Hot Dog Shoppe","25","4.0"
"4revUiH2pE65iffL13LNMQ","0","The Bar 2132","7","3.0"
"P9LAh1yahQqntqTlXIVPnw","1","Mamma Mia Pizzeria","14","2.0"
"PzQS2vMnpTsryOtf8WK17A","1","Burgatory","13","3.5"
"f1K6hzQecl-sJFYRUHvDDQ","1","Szechuan Spice","31","4.0"
"Z9FR2A7RzBf1nxwRdlccJQ","0","Walnut Grill","59","3.0"
"jUatA3vF7cOA45mVxDIuWA","1","First Watch - Breakfast, Brunch & Lunch","66","3.5"
"fCkvpPqOziXHHu-f8tbeZw","1","Wiseguys Pizza","15","3.0"
"PGCmPHJdeAREQKYbhBMA5w","0","Red Oak Cafe","154","4.0"
"y5TdoIb0kddMn99Ahp206A","1","Burger King","5","3.0"
"erx8tQ0Wdc5YM0FddaKqKA","1","Tres Rios","94","4.0"
"BvJD3TvjGFVuJMuZ5D6FUA","1","Crazy Mocha Coffee","21","3.5"
"1HfkEkNhI6XJXkgrCTBKpw","1","The Urban Tap","224","4.0"
"O2IPbv7l5frXpdwnSZIicQ","1","Buon Giorno Cafe","8","3.5"
"uRybQLCYWkC6N19MhaHf_w","1","Taiwanese Bistro Cafe 33","119","4.5"
"Lfauu60pCWaQ2nuGCgW_eQ","1","Cozumel Mexican Restaurante","3","3.5"
"x9DcUQTyx_yjJYLkHLcyBw","1","Charley's Grilled Subs","3","2.5"
"c2YDEpYQ-2IqB57tN0HKbQ","0","The Livermore","93","3.5"
"vblct6rMen0wyOqGEy-pNQ","1","Jersey Mike's Subs","20","2.5"
"4c19YWOjPmbFUK4-V2GEvg","1","The Library","169","3.5"
"38aN0fB_zHtkw1kb3lSj8g","1","Michael's Pizza Bar & Restaurant","72","4.0"
"1MQQZ2kTiBbN3_hpmGdavw","1","Donatelli's Italian Food Center","28","3.5"
"JBrwWVhNm8PFhTOVkuXk4Q","1","Eat'n Park","77","3.0"
"4tJiL2mHKO-erM6xoZji9Q","1","Cafe Milano","62","3.5"
"Z5LyFZUazPQ1x_i6HsS3vw","1","Taco Diablo","8","3.5"
"0It4d0eFPJ5UnQqe6g2Z3w","1","China Buffet King","27","2.5"
"cAX-srNrvlifjfov_jpQ1w","1","Texas de Brazil","168","3.5"
"K204Wr1Ai89USllo7KjI7w","0","The Cafe","3","4.5"
"-kmPZ1i8fJBCAlVcTWqAeA","1","Grant Bar","32","4.0"
"qibYmQhLQ6E6HEwCcegl7w","1","Gino Bros. Pizzeria","14","4.0"
"uUAWbVSARYcuS34rOT-X7A","1","Naya Cuisine","90","4.5"
"c9UmJiX2G7hKMpivZ3h1oQ","1","Pastoli's Pizza, Pasta & Paisans","74","4.5"
"1qmDaCGJTam1--pEIuvkbg","1","Lillen's Restaurant","6","3.5"
"mt9mrG8wALTzD3YYGim3mQ","1","City Works - Pittsburgh","125","3.0"
"6OLwyulRuqgghzYBa2TabQ","0","Stone Pepper's Grill Bar","20","3.0"
"Z6_gRH_m8FQlKgsNkZKmTg","1","Lucca","92","3.5"
"cHcYk5bJn3Nh9ARJjQVq8Q","1","Turkish Grille","36","5.0"
"lMx29wnA8FxJMcDoME_VoQ","0","Joe's Crab Shack","60","2.5"
"nc5uuDeM3EA9WJycGDeg1w","0","Pittsburgh Public Market","59","4.0"
"JacuuWTDI4EU5-t7G6OIFw","0","Emilia Romagna","9","3.0"
"tdFv4HMVEuqebqjHtkZVdw","1","Dukes Rib House & Grille","26","3.5"
"wjaOY12srS2OQYk04x8y1g","0","Block 292","60","3.5"
"pCLcxHIpJpTGONOJlQnI3A","0","Yimmy's Deli","20","4.0"
"7hDLmP8WRdIpb5Bqzv1nwQ","1","TGI Fridays","34","2.5"
"l6ZrDTwUHZebCG3C9Va3Dw","1","La Feria","87","4.0"
"cNz2tTTAPmdeAq6HnGeo8w","1","Roland's Seafood Grill","292","2.5"
"myJKusJSWeNT6XGm9nBO8A","1","Rudy's Submarines","8","3.5"
"gb0rMm9AxTz0aiERkj2VEg","1","Villa Fresh Italian Kitchen","4","3.0"
"AmzQP_w8CvL36HSz7T_LRA","1","Angkor Restaurant","102","4.0"
"hF1-dtY_oXfngC8h2mY4qg","1","Vue 412","199","4.0"
"_0W9-Gkjkcct8vcStBU7iQ","1","Pasquale's Pizzeria","4","3.0"
"2KrRu2odf_53L90UQLKVvA","1","Zoup!","12","4.0"
"L8IxNYtrSkItLbsH7giFIQ","1","Apsara Cafe","75","4.0"
"v2R_QhaLPvxKbdpJp8lPdA","0","Fox and Hound","32","3.0"
"1uH4zHOUSzaWFzWqsVsQlQ","0","Imperia Pizza","11","3.5"
"V0DJ2gDXlKl11VJ75ZN0-A","1","Verdetto's Bar & Restaurant","6","4.5"
"0pi1DQ3N8gC6jhdHfDWEMA","1","MR Bulgogi","4","5.0"
"eRoOfy-lQso6N3GiUY_c3w","1","Redbeard's On Sixth","132","3.0"
"t7zt6AgybRzdPtj7fh_aJg","0","Smoq Pitt","85","3.5"
"MPLhOV-JbmntkbcXMyCODg","1","Twelve Whiskey Barbecue","57","3.5"
"ZKBUoCqTpwMtmImz64DGyQ","1","Hong Kong Express II","8","3.5"
"C5zOHpwyA-snVGppkbUpQg","1","Eat'n Park Restaurant","21","3.5"
"cxCxWI097kFvORVhCLd6kw","0","Wendy's","3","3.5"
"BskUTTscZ1XGa9ev7TlfeQ","1","The Commoner","373","4.0"
"uXjc2pnnhHXL-gXYYP0nWg","0","Jose' Ole' Mexican Grill","13","4.5"
"pAqgiVcOY5mPouuEW96R0g","1","Cattivo","26","3.5"
"N9JASBwB9kWtK0_EjTa1nw","1","Chan An Restaurant","18","4.0"
"j86uUIR-sDU7KfXDZeUDzQ","1","Banhmilicious","14","3.5"
"czeihVQNDXMlAq_H5_T4sA","0","Franktuary","69","3.5"
"80544c9_y63PfEi9DgjtoA","1","Pizza Hut","9","2.0"
"gae9LAyt7Qvf_OgAkWASxA","1","Buca di Beppo Italian Restaurant","121","2.5"
"pxlTuangM_lHmQqx44RsaA","0","Rasta House Caribbean Resturant","26","4.0"
"Y4UKJsGR5Xu-WHSxqdtflQ","0","Bull Dawgs","6","3.5"
"GdB7us2H1YKmLwThnHl7jg","0","Michael's Restaurant & Lounge","9","2.0"
"id0K2DhGNocMRMoBcvCsyg","1","Senyai Thai Kitchen","84","4.5"
"wbKGU8Epr2jKX74jWpd4Aw","1","Earth Inspired Salads","11","4.0"
"b2ZukyGCS7xDlv0ZAlXdYg","1","Alida's Woodfire Cucina","3","4.0"
"k9pQa-48qARibpa-Yf0xYQ","0","Pizza Vesuvio","6","4.5"
"PF8HqToO6An0mH6odFoCEw","1","South Philly Steak & Fries","7","2.5"
"1Vbt1GsmtQm2dkC4A2L_-g","1","Subba","126","4.0"
"Q3zZTpHQBSbiPq2lLaTtgw","1","Sichuan Palace","13","4.0"
"e2ng0CQ69anIawqIKzhtlg","1","Smiling Banana Leaf","404","4.0"
"WB1albu5FvNP16BAtTIIVg","1","Wendy's","9","1.5"
"sA98YP3aHiz9Jw1ZeIzsFQ","0","Sal's City Deli","49","3.5"
"jDZJsIyc3jXjcTtJk_p8ZA","1","Orient Express","85","3.0"
"eV2T4KE_sOxNhtyor3t7Bw","0","The Ave","6","3.5"
"ymsa3ReIbctz4IFmPUgWDA","1","Thai & Noodle Outlet","50","3.5"
"DPT4j7kxjLt332YMwFLkww","1","Benihana","67","3.0"
"_VHU9KZUHRLp2Hc2JOKlYg","1","Cioppino Restaurant & Cigar Bar","152","4.0"
"-8F04F54iDT6VgWPCgybug","1","Ineffable Ca Phe","54","4.5"
"oxb73l504iA68bWdHqymHQ","1","Denny's","23","3.5"
"v3BLVPLRo2Egeak29B9lug","1","Coriander India Grill","132","3.0"
"rn0GU0mB6LYakXiky7JqLA","0","Palate Bistro","3","3.0"
"CaMwTEn92eJ1T2Zfr1xcnA","1","Mamma Lucia Pizza","14","4.0"
"YcXp3IMt3qgmCH5-oyXuOg","0","Caffe Amante","10","3.5"
"T0dN9-NfwF_YD2fSQRu9AQ","0","Gus' Cafe","76","3.5"
"6zm33qiJAMtjMSXGlfIFKA","0","Bella Donne Pizza","3","2.5"
"AMWMEXmwrODR1X2G3V9Q0A","0","Delgreco's Pizzeria","4","4.0"
"JS8zqTShTYXHvpsWYTaQ6A","1","Dive Bar & Grill","107","4.0"
"X8AGCsJHw-GuTqkzy2J3cg","1","Bluebird Kitchen","209","4.0"
"sc__kdcFV4IcNTfBx1707w","1","P&G's Pamela's Diner","433","4.5"
"NrokuoWJAy_VbMprivfAIA","1","Molly's Pizza","38","3.5"
"oPjE2T66w_YgnyjhQdJINA","1","Schenley Park Cafe","10","3.0"
"1XdWZTPXPRRaE0SsEbHcQQ","1","The Café Carnegie","31","3.5"
"OHuo-yqHdtJMAnkNLyp34g","1","Green Bamboo","6","4.0"
"OOThzIpIiCRok8zaN0NPwQ","1","Subway","5","2.0"
"0iWPGjWRBrLasX55aJRdOg","1","Bea Taco Town","9","4.5"
"6fQXFkkw2BUARDa0EzsGnA","1","Eat'n Park","3","3.5"
"9tp082Mk5-Ux3x3YYjlyKg","1","Houlihan's Restaurant & Bar","78","3.0"
"Rp8D7pO3iTcd7zYV8G93yQ","0","Tisha's Sunny Farms","9","4.0"
"7hiJOyqQ14u6IkYQ40SQUg","0","AVA Cafe + Lounge","8","4.5"
"zMPfZdODe82SL_zxnv7asg","1","Chipotle Mexican Grill","40","3.0"
"ZfARN3QejrWsDJu3OtRdkg","1","Blinky's Noble Grill & Bar","16","2.5"
"UkzDGNbsXBeSbyqtrX_rYA","1","The Original Pancake House","72","3.5"
"Oj_74Fa-VtFHXYTOWHMlsA","0","Lucky Dragon Chinese Restaurant","8","3.0"
"_iUlt5rm-15QoLw0MEEg5A","1","Mitchell's Restaurant Bar & Banquet Center","31","3.5"
"oRBHoK2gnLTzcc71oQeQsg","1","Subway","6","2.5"
"H_8tda1KzcDk0McgJ8_isw","0","Palomino","11","2.5"
"i-2OzvZUDtvKCMq1vcRSZg","1","Triangle Bar & Grill","77","4.5"
"I5kKpCDxdrV1Lxss2T681g","1","Bella Monte Pizza","10","4.0"
"e2zO5THDYoDOcyXcWnQv5w","0","Salt of the Earth","271","4.0"
"QtiW05WWmBv8MSpGymhcsQ","0","Opa! Greek-American Cuisine","4","4.0"
"GUriQoD_GHo6DNJlR1_CrA","1","Nox's Tavern and Grille","26","5.0"
"749lGtWM9PsrWonlVY4W2w","1","Bangkok Balcony","167","3.5"
"MiqI3DMf48AJQbfoG6fTRA","1","QDOBA Mexican Eats","13","4.0"
"huL8a5C9hpdVr998PINuXA","1","Gosia's Pierogies","5","4.0"
"7pyBqVHSq9uE3aODO_hhTA","1","Souper Bowl","25","3.0"
"-SUammmS2p6c5GuuGA-kmw","1","Buon Giorno Cafe","15","4.0"
"vA2aKRFspZWyxSlk0jNgbA","0","Madonna's Restaurant","8","4.0"
"j3IBjxYKwh__BhA25KDeZw","0","Sweet Peaches","19","4.5"
"ocZv9DHZaf9tkJyzxL5tbg","0","Pasta II","6","3.5"
"r35uf3EWEfpMo2ET98SPnA","1","Tartan Express","5","2.5"
"grx1z5XwkWstfeyXsOPyNw","1","Pamela's","80","4.0"
"GaP5KfdlDuNasKgTNR8Saw","1","Wendy's","8","2.0"
"0QThBvFYadl5_t4P_rKd8Q","1","Harris Grill","36","4.0"
"qIPQBPurlqbi07MmJ1kXTg","1","August Henry's City Saloon","108","3.5"
"3nDxqHvf7L5AdEAAeMaQAg","1","Domino's Pizza","38","2.0"
"FcXGZFrVPaKfe3wJZibfCw","0","Caffe Davio","37","4.0"
"49sbCG7F2jvqJsfG6-N8Rw","1","Spice Affair","60","4.5"
"bKj_nnb2wyXduNoFXDeR9w","1","Zuppas Delicatessen","12","4.5"
"59h0SyMyfMoQ988sEsjfEQ","0","Isis Cafe","8","4.0"
"ZMx9_sQydPUj5KGvcm73Sw","1","Olive or Twist","240","3.5"
"pajvV_6xebKIE7GBh4Z1xA","1","Braddock's Pittsburgh Brasserie","134","3.5"
"cdwJYqlp_NjS1w5Tz4J5dw","1","Artisan","20","4.5"
"ynl3TMy_g0ANEajPpdDVKQ","0","Irrawaddy Sushi & Thai Cuisine","14","2.5"
"nZDIrGshkfLZf6ImQtAasQ","1","The Saloon of Mt Lebanon","54","3.5"
"jxNdYI9sQmTkqfpTsmhGtg","0","Panther Hollow Inn","29","3.5"
"Tdc2v9DBRRYeG2P_h9OvRw","0","Pizza Amier","30","3.5"
"rfxlZSBllLwnhFsDBzpPMQ","0","George Aiken","5","4.0"
"K7j0BqmmN6ZEZ4BHIgUcng","1","GetGo from Giant Eagle","35","2.5"
"pRfIJ6zurjEsWmJheDOP6A","0","Pan Asia","24","3.5"
"Ku4iZZ9hvKHd2u2yzoFj0A","0","Muscle Maker Grill","15","2.5"
"NcNzTKVatkbRkD_G8A891A","1","Silk Elephant","185","3.5"
"P034NqfS_1sf-pC51170Kg","1","Bravo! Cucina Italiana","43","3.5"
"etO9sOm3q_Od3NT-B7EXDA","1","KFC","5","3.0"
"Cg5hUSWUwFImqO4beH1Zyg","1","Jamison's On West Liberty","29","4.5"
"4o2DEgSgY2sDZ16g6U03-w","1","Excuses Bar & Grill","28","4.0"
"z_RTK0MaxaRHRQ99hDL2QA","1","Benny Fierro's","67","4.5"
"8t8pZI5SAlYhd6UEIkAcSg","1","Nadine's","84","4.0"
"eRJCi0JbkU_Vg4xOmX5Z2w","1","Tony Williams Car Service","58","5.0"
"_toz5ca6UeEMm-ScLakofg","1","Packs & Dogs","67","4.0"
"7pgmsGEqV7yawGM4b4fRrw","1","5801 Video Lounge and Café","69","4.0"
"T8-13dD8mV2qUI53wsUL6g","1","Atria's","35","3.5"
"AyamCmzsGAVluH8MDQsJbA","1","Big Shot Bob's House of Wings - South Side","18","4.0"
"T4648Rp4gRKqKHVzQgQ3fA","0","Ginza Korean & Japanese Restaurant","13","3.0"
"ia2QAAxIyjpyr99926QrFQ","1","Soul & Sea","5","4.0"
"ry9MaSq_tpNODhYoIyA42Q","1","Market St Grocery","49","4.5"
"9ZdDRjkgD8OZGBDFgtZong","1","Wheelhouse","23","3.0"
"by_MaktiYQc5oDPd1E9uug","1","Boston Market","11","3.5"
"QXR-YnHgV0qDyuUTckYeGw","1","Bakd Pizza","46","3.5"
"3ylcv8d9010OTlZ_yNWvtw","0","Irish Pub","3","4.5"
"5JpT-YazYAR1V8wRk4tV6g","0","Il Mercato","3","3.5"
"goar7zF4G0LdsQ1Y4KS3Iw","1","Pittsburgh Barbecue Company","72","4.0"
"8mcg3eCoh69WqaKKZZF98w","0","BnD'z Burgerz & Dogz","26","3.0"
"Ha9J5J_IVc_LQabC3tPLQQ","0","Bite Bistro","14","4.0"
"mKcCsAUf0lDtL8qWfQCDqg","1","Rialto Pizza","44","3.5"
"SGapZBbSgSYY3fziaskULQ","1","India Palace Cuisine","39","3.5"
"9_LwnUarlbKkTbVvP9FRdw","0","Diyor Cafe and Lounge","3","2.0"
"5REYrZfsX3m4E3FTwovp5Q","0","Seviche","335","4.0"
"Pccg1shSg7RQAXedGHft1Q","1","Pizza Forever","4","3.5"
"PIfqmSxZyjr9AGMuAbNBbw","1","Sawasdee Thai & Sushi","45","4.0"
"YF3MsPifKWOMZ75TBFE13A","0","Don Pablo's","34","2.5"
"b_XIKJ2nNzksuWhfMTEehQ","1","Creekhouse","87","3.5"
"vKGEEQzlgzBVI-JKxnBn1Q","0","J & L Grill Company","19","2.5"
"Fr5R5w74Xg7sKMlt4PPtHg","1","Diamond Market Bar & Grill","170","3.5"
"lRfteK8D_8pfoFTk4ZuOqw","1","Wendy's","14","1.5"
"2xBIQyPr3Bp5YPgLScMSgg","1","Golden Corral of Pittsburgh","38","3.0"
"SHHnB7GsNyA3y5dg-P-LMw","0","Luca's Pizzeria","10","3.0"
"MpxcquEP9071fZqd6O19IQ","1","Asian Fusion Bowl","17","3.5"
"M49CwslHLTt9verCZhWxrg","1","Storms Restaurant & Catering","47","4.0"
"d_xS_AZ1uqO1XHY3V51qtA","0","Café Raymond","71","4.5"
"4CXnWcTTgwBkkcQT6_6ppA","1","Smokin' Joe's","82","4.0"
"DXP3MbE8srQITLlAuS45aQ","1","Hunan Bar","50","4.0"
"-7PX_FOoCwktlunImRyZdg","1","Pizza Taglio","105","4.5"
"xwqsbc0rvThKGVEMjPFmVw","1","Silky's Crows Nest","27","2.0"
"u4h4PzFlerkoVAGV7Pe8uA","1","Luma Restaurant","70","3.5"
"aKMpYHAW_949EKIa8Xu6nw","0","Culture","10","3.5"
"l1hqzJAIYEs3NQYqjH_kxA","1","Vespucci Pizza","17","2.5"
"Qs5fQqmc_yWmgZjHcadU7g","1","Rudy Martino Original House of Submarines","7","5.0"
"VgWvHMs5TJ2lr0ec2DaMtQ","1","Bae Bae's Kitchen","40","4.5"
"A96UMn--KouLcMO6DUi8Ng","1","Family Restaurant","37","5.0"
"IhbvQcaLJh80JhJA-OPv1w","0","Qdoba Mexican Grill","11","3.5"
"fxZOOJtT6Zau7Asmppigkg","1","Potenza Pizza and Pasta","34","3.0"
"p7v-DfJEtZI2WUvLP-UO-g","0","Geno's Restaurant","4","3.5"
"LS4qdaBXNj7Q79nuMNaZ9w","1","Tazza D'oro","7","4.5"
